transaction_id,customer_id,date,amount,card_type,merchant,is_fraud,age,gender,income
7100,694,2024-11-13 22:07:25.863464,81.46383319013722,Mastercard,Walmart,0,35,Female,64864.79613249379
7101,804,2024-09-04 22:07:25.863468,59.28171327379461,Mastercard,BestBuy,0,61,Female,69357.47277892397
7102,167,2025-05-07 22:07:25.863483,98.36934583710645,Visa,Amazon,0,62,Male,77586.30031211588
7103,251,2025-01-08 22:07:25.863488,85.92465620114524,Mastercard,BestBuy,0,67,Female,42969.30995225666
7104,274,2025-07-31 22:07:25.863492,36.30513171487713,Visa,Restaurant,0,30,Female,85060.51353460737
7105,593,2025-03-18 22:07:25.863497,1.0,Amex,Walmart,0,58,Female,38061.8681082616
7106,27,2025-08-24 22:07:25.863502,91.56725701824443,Visa,Target,0,47,Male,30035.400936629077
7107,118,2025-05-04 22:07:25.863507,90.78155669692232,Mastercard,Amazon,0,36,Male,56609.89550521556
7108,739,2025-04-11 22:07:25.863511,9.013652272933214,Visa,Walmart,0,69,Male,54477.32346765171
7109,352,2025-01-23 22:07:25.863516,95.27720059482502,Visa,Walmart,0,36,Male,75143.93474983718
7110,195,2024-12-20 22:07:25.863521,61.463515117775536,Mastercard,Gas Station,0,62,Male,80062.07206402851
7111,653,2024-12-09 22:07:25.863526,54.82056494376959,Visa,Target,0,21,Male,65075.1474632023
7112,273,2024-09-09 22:07:25.863531,98.44349762741982,Mastercard,Target,0,29,Male,60895.36110123755
7113,317,2025-08-30 22:07:25.863535,90.34055519691844,Amex,Walmart,0,37,Female,18934.55064837152
7114,402,2024-09-14 22:07:25.863540,69.53992855985612,Visa,Walmart,0,49,Female,28849.89363311116
7115,755,2025-05-20 22:07:25.863545,64.1965119743595,Amex,BestBuy,0,49,Female,83508.83797999035
7116,529,2025-06-10 22:07:25.863549,68.49182871591077,Visa,Starbucks,0,56,Male,65774.85984537072
7117,696,2025-02-01 22:07:25.863554,37.99827698352422,Visa,Target,0,47,Male,73831.44537456696
7118,48,2025-05-05 22:07:25.863569,48.346956508030374,Visa,Restaurant,0,63,Female,66710.91678266885
7119,16,2025-04-24 22:07:25.863579,22.930485362163722,Amex,Target,0,34,Male,55607.54378505718
7120,470,2024-09-30 22:07:25.863589,40.008806727832436,Visa,Restaurant,0,49,Male,80459.50094545039
7121,921,2025-02-18 22:07:25.863598,39.00098363993201,Amex,Restaurant,0,50,Female,84591.84752901655
7122,705,2025-08-15 22:07:25.863605,30.940838911350063,Amex,Gas Station,0,67,Female,46832.28241328121
7123,283,2025-04-26 22:07:25.863611,54.10239507945389,Visa,BestBuy,0,67,Female,49680.08845274471
7124,14,2025-08-22 22:07:25.863616,40.280574478982686,Mastercard,Amazon,0,39,Female,47912.584574694214
7125,348,2025-06-14 22:07:25.863621,65.06704161055922,Mastercard,Gas Station,0,65,Male,71666.9107722452
7126,367,2024-10-08 22:07:25.863625,1.3303816011870424,Visa,Gas Station,0,66,Male,39118.25535309952
7127,228,2024-09-14 22:07:25.863630,46.59935617678101,Visa,Amazon,0,49,Female,97492.73711344624
7128,628,2024-12-15 22:07:25.863635,53.94654920532487,Visa,Amazon,0,68,Female,44245.76761107803
7129,373,2025-05-01 22:07:25.863640,40.68112280489358,Mastercard,Target,0,48,Male,84912.01192745735
7130,818,2024-10-31 22:07:25.863644,44.828219005723064,Mastercard,Starbucks,0,24,Male,30595.284724371362
7131,736,2024-12-10 22:07:25.863649,2.442619678104279,Visa,Starbucks,0,38,Male,68677.69655864735
7132,541,2025-04-16 22:07:25.863654,60.69431314008476,Visa,Restaurant,0,60,Male,49532.55266824866
7133,977,2024-10-09 22:07:25.863659,69.42817947701212,Amex,BestBuy,0,47,Female,60952.7767916237
7134,540,2025-09-01 22:07:25.863663,64.806118826113,Visa,Restaurant,0,34,Male,75044.05887631763
7135,405,2025-08-26 22:07:25.863668,81.16181178326549,Mastercard,Amazon,0,64,Female,44651.57983276479
7136,408,2024-12-27 22:07:25.863673,56.04588817347506,Visa,Amazon,0,30,Female,55638.02143013318
7137,558,2025-04-17 22:07:25.863677,64.36043541952812,Amex,Walmart,0,52,Male,57601.60894935581
7138,60,2025-05-02 22:07:25.863682,54.68272215370557,Amex,BestBuy,0,58,Female,19357.19596042727
7139,867,2024-10-29 22:07:25.863687,70.62652158777482,Visa,Gas Station,0,22,Female,41143.19014879527
7140,660,2025-01-18 22:07:25.863691,2.683110916036341,Visa,Gas Station,0,52,Male,35494.30081155265
7141,52,2025-08-24 22:07:25.863696,23.192570960659673,Visa,BestBuy,0,51,Female,58468.461776262826
7142,150,2025-02-03 22:07:25.863701,97.60698971099274,Visa,Target,0,48,Female,72124.98252514531
7143,836,2025-05-14 22:07:25.863706,1.0,Visa,Target,0,22,Male,89231.30503362755
7144,656,2025-08-26 22:07:25.863710,45.79466210523968,Mastercard,BestBuy,0,32,Female,92711.46118191493
7145,661,2024-11-15 22:07:25.863715,85.16824878824204,Visa,Starbucks,0,40,Female,56108.2464068776
7146,172,2024-09-06 22:07:25.863720,47.20218003374706,Visa,BestBuy,0,39,Male,47294.193977596646
7147,318,2024-12-24 22:07:25.863724,37.84966785647907,Mastercard,Starbucks,0,38,Male,53531.4048556552
7148,661,2025-08-20 22:07:25.863729,53.88265030445901,Mastercard,Target,0,40,Female,56108.2464068776
7149,616,2025-01-06 22:07:25.863734,39.4063945999266,Visa,Restaurant,0,42,Female,55561.073631678686
7150,489,2025-01-04 22:07:25.863739,50.925484782708175,Mastercard,BestBuy,0,37,Male,34005.98090836028
7151,651,2024-09-26 22:07:25.863743,29.498568904396112,Mastercard,Starbucks,0,65,Female,21762.275989756505
7152,632,2025-04-07 22:07:25.863748,83.26023259867172,Mastercard,Walmart,0,46,Male,54315.42141877189
7153,956,2025-01-10 22:07:25.863753,92.69794763196983,Visa,Walmart,0,68,Female,58385.73631629269
7154,549,2024-11-01 22:07:25.863757,45.99829033665132,Visa,BestBuy,0,24,Male,34290.27784084421
7155,684,2025-03-20 22:07:25.863762,8.405317379262705,Amex,Amazon,0,43,Female,37902.356184882694
7156,124,2025-08-14 22:07:25.863767,34.28470489059814,Amex,BestBuy,0,48,Female,88804.59388464654
7157,278,2025-01-30 22:07:25.863772,44.48034019691107,Mastercard,Target,0,31,Male,56321.39848900773
7158,212,2024-09-25 22:07:25.863776,65.16616630709625,Visa,Target,0,44,Female,27184.023969274866
7159,706,2025-04-21 22:07:25.863781,19.75960330487966,Mastercard,Walmart,0,40,Male,68510.90800154928
7160,427,2025-04-27 22:07:25.863786,26.92513044073548,Amex,Starbucks,0,67,Male,59183.92532898409
7161,459,2024-11-13 22:07:25.863791,65.32028413576423,Visa,Walmart,0,45,Male,59215.486246398104
7162,533,2024-12-31 22:07:25.863795,78.16726496118673,Visa,Starbucks,0,54,Female,74083.66570830268
7163,929,2025-02-26 22:07:25.863800,31.352178644879476,Mastercard,Restaurant,0,42,Male,97939.51885383955
7164,753,2025-07-21 22:07:25.863805,10.00348838147012,Amex,BestBuy,0,35,Male,71710.74337081808
7165,657,2025-06-09 22:07:25.863809,148.52354603863654,Visa,Amazon,0,68,Male,53842.0397523381
7166,292,2025-07-21 22:07:25.863814,73.4991271126614,Mastercard,Target,0,22,Female,48402.02550677155
7167,142,2024-10-08 22:07:25.863819,41.98988714698905,Mastercard,BestBuy,0,48,Male,29141.622864416564
7168,677,2025-04-11 22:07:25.863823,76.0709382659252,Mastercard,Walmart,0,30,Female,47474.26604366827
7169,927,2025-07-14 22:07:25.863828,154.2724848521679,Mastercard,Gas Station,1,48,Male,27783.186285185722
7170,388,2025-01-04 22:07:25.863833,76.01470667300559,Mastercard,Gas Station,0,46,Male,105756.37066105269
7171,646,2024-11-13 22:07:25.863837,54.781795933286666,Visa,BestBuy,0,56,Female,71940.03491658087
7172,178,2025-07-14 22:07:25.863842,52.7381569450272,Visa,Amazon,0,26,Female,70756.46407238935
7173,85,2024-12-11 22:07:25.863847,46.592543953076344,Mastercard,Starbucks,0,42,Male,61741.158468056594
7174,205,2025-05-06 22:07:25.863852,6.578559996107302,Visa,Restaurant,0,59,Male,44599.48958880798
7175,550,2025-02-15 22:07:25.863856,108.1428469817942,Mastercard,Amazon,0,31,Male,43955.063106090456
7176,335,2024-12-29 22:07:25.863861,21.753982391967696,Mastercard,Walmart,0,69,Male,64539.49025805148
7177,389,2025-06-25 22:07:25.863865,9.199292710682165,Visa,Amazon,0,61,Female,64871.31853272407
7178,166,2024-09-27 22:07:25.863870,43.61420351730898,Mastercard,Target,0,62,Male,49973.42364458137
7179,536,2025-07-08 22:07:25.863876,21.1558455946848,Mastercard,Gas Station,0,30,Male,30819.534723425524
7180,530,2025-07-26 22:07:25.863885,48.44861628319187,Visa,Amazon,0,68,Female,32311.286436617105
7181,861,2024-11-18 22:07:25.863895,70.63291545685306,Visa,BestBuy,0,61,Female,57045.07758483125
7182,672,2025-08-16 22:07:25.863904,79.8590870158767,Amex,Starbucks,0,59,Male,74302.82117473567
7183,839,2025-01-26 22:07:25.863911,74.44192164865045,Visa,Target,0,21,Male,53647.83128967749
7184,222,2024-10-25 22:07:25.863917,40.83103835642959,Mastercard,Target,0,48,Male,83484.26051343812
7185,614,2025-01-02 22:07:25.863922,51.487754829847574,Visa,Target,0,55,Female,59010.31929610396
7186,858,2024-09-16 22:07:25.863927,62.23637152692473,Visa,Walmart,0,42,Female,72654.70651859613
7187,328,2024-11-03 22:07:25.863932,1.0,Visa,Walmart,0,58,Male,60057.249247366
7188,601,2024-11-09 22:07:25.863937,67.11754100359579,Mastercard,BestBuy,0,52,Female,54215.797033119605
7189,670,2024-11-24 22:07:25.863941,6.281021372485057,Visa,Starbucks,0,67,Female,48132.858930663584
7190,600,2025-06-21 22:07:25.863946,111.21039796719468,Visa,Amazon,0,44,Male,79560.64693002711
7191,414,2025-05-16 22:07:25.863951,37.86454746074914,Mastercard,BestBuy,0,59,Female,32513.28934930545
7192,133,2025-03-07 22:07:25.863955,44.45374468416226,Visa,Walmart,0,56,Female,29916.54317994454
7193,772,2025-08-02 22:07:25.863960,26.908787022864338,Visa,BestBuy,0,40,Female,71015.91087888964
7194,179,2025-01-12 22:07:25.863965,31.10089904432931,Visa,Starbucks,0,59,Female,71383.99308359958
7195,905,2024-11-25 22:07:25.863969,118.2228070742972,Visa,BestBuy,0,53,Female,27639.41270932212
7196,823,2025-08-09 22:07:25.863974,78.21109065869894,Mastercard,Restaurant,0,26,Male,72925.63713663239
7197,289,2024-10-07 22:07:25.863979,3.523926645564849,Visa,Gas Station,0,62,Female,58964.831630543464
7198,627,2024-11-28 22:07:25.863983,95.12638702055689,Visa,Gas Station,0,45,Female,53426.14621878326
7199,349,2025-01-20 22:07:25.863988,85.79726825424294,Amex,Target,0,38,Male,70219.64059228508
7200,287,2025-07-08 22:07:25.863993,41.56362613135135,Amex,Amazon,0,21,Female,70888.59768621928
7201,364,2025-03-07 22:07:25.863998,59.200908260895126,Amex,Restaurant,0,46,Female,61587.78855181589
7202,83,2025-01-14 22:07:25.864002,49.55167761736777,Amex,Walmart,0,54,Female,68106.3864908901
7203,237,2024-09-25 22:07:25.864007,109.17739713340796,Mastercard,Restaurant,0,44,Male,30552.727709405262
7204,438,2024-11-20 22:07:25.864011,26.11129433023729,Mastercard,Walmart,0,49,Male,53816.90183372864
7205,239,2025-07-01 22:07:25.864016,54.380318293271806,Mastercard,Gas Station,0,40,Female,57612.22953301298
7206,445,2025-01-14 22:07:25.864021,37.15564007021586,Mastercard,Starbucks,0,26,Female,67945.67860907847
7207,66,2024-11-18 22:07:25.864025,7.008787861464377,Mastercard,Starbucks,0,26,Male,102896.63843504744
7208,660,2025-02-02 22:07:25.864030,115.74914765164961,Visa,Starbucks,0,52,Male,35494.30081155265
7209,716,2024-12-19 22:07:25.864035,14.55300262692763,Amex,Walmart,0,36,Female,54195.63932771424
7210,114,2025-08-16 22:07:25.864043,56.603875624633275,Mastercard,Target,0,21,Male,50642.01639803381
7211,853,2025-03-12 22:07:25.864053,1.0,Amex,Restaurant,0,45,Male,78032.11896002713
7212,189,2025-01-17 22:07:25.864063,38.0278838227072,Visa,Amazon,0,50,Female,41515.737986492095
7213,991,2025-01-20 22:07:25.864073,62.659064643003724,Visa,Starbucks,0,34,Male,21508.01430123231
7214,804,2025-06-11 22:07:25.864083,7.413472495983001,Visa,Walmart,1,61,Female,69357.47277892397
7215,596,2024-11-16 22:07:25.864093,67.60405552206964,Mastercard,Target,0,66,Male,62336.15899862526
7216,876,2024-12-31 22:07:25.864104,41.92876724335753,Visa,Starbucks,0,68,Male,20759.1938733919
7217,276,2025-05-16 22:07:25.864114,84.8024753719584,Visa,Restaurant,0,39,Female,27359.70709566753
7218,941,2024-12-23 22:07:25.864122,90.8528274002067,Visa,Starbucks,0,28,Female,69023.80254702448
7219,612,2025-06-07 22:07:25.864127,32.39765717809965,Visa,Amazon,0,51,Female,61833.63149670486
7220,302,2025-06-23 22:07:25.864132,52.3019857817887,Mastercard,Gas Station,0,62,Male,66726.72758214631
7221,885,2025-08-04 22:07:25.864137,55.50362679416698,Amex,Amazon,0,54,Female,84497.62362015698
7222,786,2025-03-15 22:07:25.864142,68.58047886304095,Visa,BestBuy,0,42,Female,69281.49243075278
7223,710,2024-10-29 22:07:25.864146,50.431459887327975,Mastercard,Gas Station,0,37,Female,56475.52217459746
7224,865,2024-09-25 22:07:25.864151,55.70632878028527,Visa,Gas Station,0,34,Male,99180.79608197458
7225,970,2025-03-10 22:07:25.864156,42.697805756146415,Visa,Restaurant,0,24,Male,58568.93507622321
7226,914,2025-04-17 22:07:25.864161,53.45719600916055,Mastercard,Gas Station,0,68,Female,77301.8808727308
7227,960,2025-02-21 22:07:25.864166,88.93820580605397,Mastercard,Starbucks,0,58,Female,62892.89024218771
7228,546,2025-03-01 22:07:25.864171,69.38249723635563,Amex,BestBuy,0,57,Male,48998.30647143498
7229,591,2025-01-28 22:07:25.864175,71.03766918330106,Visa,Restaurant,0,34,Female,63971.59803578406
7230,643,2025-03-23 22:07:25.864180,71.69210972406735,Amex,Walmart,0,50,Male,94643.83701749786
7231,584,2025-03-26 22:07:25.864185,45.385736663568935,Visa,Restaurant,0,22,Female,14251.561008857854
7232,755,2025-08-21 22:07:25.864189,59.56481130738591,Visa,Amazon,0,49,Female,83508.83797999035
7233,651,2024-11-11 22:07:25.864194,17.444789649927664,Visa,Gas Station,0,65,Female,21762.275989756505
7234,686,2025-06-06 22:07:25.864199,88.06422968950871,Mastercard,Gas Station,0,34,Female,65013.53417421293
7235,480,2024-10-14 22:07:25.864203,1.0,Visa,Target,0,30,Male,69888.29136617864
7236,426,2025-07-23 22:07:25.864212,47.38554822993724,Visa,Starbucks,0,47,Female,62886.58833214826
7237,17,2025-02-05 22:07:25.864221,84.22687931450822,Mastercard,Restaurant,0,34,Female,50529.193004766516
7238,47,2025-01-17 22:07:25.864231,9.08396199111975,Visa,Starbucks,0,53,Female,50563.05553932769
7239,30,2024-09-18 22:07:25.864240,61.99339752850553,Visa,BestBuy,0,61,Female,67940.46636001213
7240,939,2024-12-02 22:07:25.864249,29.577006602629194,Visa,Amazon,0,59,Male,45991.274265921296
7241,392,2024-11-28 22:07:25.864257,38.93590204433394,Visa,Gas Station,0,45,Female,66918.40542428911
7242,40,2024-12-26 22:07:25.864266,78.37822881918314,Mastercard,Gas Station,0,23,Female,48247.465353188614
7243,711,2024-10-28 22:07:25.864274,55.94170777655451,Mastercard,BestBuy,0,28,Male,77866.86152035903
7244,916,2025-02-07 22:07:25.864282,1.0,Visa,Restaurant,0,22,Female,72627.4020659442
7245,844,2024-10-17 22:07:25.864290,20.70723380805205,Visa,Starbucks,0,31,Female,42297.451412008144
7246,853,2025-04-16 22:07:25.864300,79.26007204666278,Amex,Amazon,0,45,Male,78032.11896002713
7247,668,2024-11-27 22:07:25.864308,63.46828154578993,Mastercard,Starbucks,0,52,Male,70105.96629733252
7248,284,2025-07-31 22:07:25.864316,102.44406717572853,Mastercard,Amazon,0,55,Female,74186.37371677684
7249,59,2024-10-29 22:07:25.864324,100.47942782039891,Visa,Restaurant,0,20,Male,17609.498109180677
7250,958,2025-08-16 22:07:25.864332,39.732646095596245,Visa,Starbucks,0,29,Female,82100.58910700325
7251,848,2025-07-08 22:07:25.864341,125.09713415208465,Amex,Target,0,43,Male,104612.2132501223
7252,330,2025-05-14 22:07:25.864349,50.73439009555732,Mastercard,Gas Station,0,58,Female,80058.80674679848
7253,950,2025-08-29 22:07:25.864356,21.119943967729238,Visa,Restaurant,0,40,Male,66774.45828640176
7254,726,2025-03-05 22:07:25.864363,30.99080402268268,Visa,Restaurant,0,55,Female,40898.12700827775
7255,263,2025-08-21 22:07:25.864371,1.0,Visa,BestBuy,0,20,Male,55516.60813422322
7256,324,2024-09-29 22:07:25.864378,98.21057024747843,Visa,Amazon,0,23,Female,41202.160325106655
7257,24,2024-11-22 22:07:25.864387,97.8428596713159,Amex,BestBuy,0,34,Female,47847.53353863323
7258,354,2024-12-18 22:07:25.864394,19.534776835600372,Amex,Amazon,0,34,Male,23558.854325414875
7259,809,2025-06-05 22:07:25.864402,43.16347134854282,Visa,Restaurant,0,62,Female,46620.274688090176
7260,751,2025-05-22 22:07:25.864409,52.86822632337733,Visa,Amazon,0,56,Male,65464.306684654395
7261,54,2025-03-01 22:07:25.864417,21.18940843573659,Mastercard,Gas Station,0,67,Male,29557.899376377405
7262,782,2024-12-27 22:07:25.864424,1.0,Visa,Amazon,0,46,Male,53151.56503552945
7263,684,2024-12-22 22:07:25.864432,43.689271886692644,Mastercard,Starbucks,0,43,Female,37902.356184882694
7264,305,2025-06-19 22:07:25.864440,40.3676171162226,Mastercard,Walmart,0,42,Female,55061.288661046434
7265,319,2025-05-18 22:07:25.864447,38.34766277033675,Mastercard,Starbucks,0,29,Female,68122.84528832708
7266,721,2025-03-31 22:07:25.864455,56.68148187802894,Mastercard,Walmart,0,24,Female,52633.72012691586
7267,45,2025-06-13 22:07:25.864463,92.88558975577976,Mastercard,Gas Station,0,65,Female,42805.21540511509
7268,840,2025-06-18 22:07:25.864471,40.907218409248216,Amex,Gas Station,0,57,Female,67935.7097635458
7269,362,2024-12-19 22:07:25.864480,55.11328996164089,Visa,Starbucks,0,43,Male,29181.609949631336
7270,762,2025-04-29 22:07:25.864489,71.80611571234809,Amex,Walmart,0,48,Male,48530.59890151706
7271,461,2024-11-25 22:07:25.864498,66.62428779538246,Visa,Restaurant,0,28,Female,44853.2305551777
7272,7,2025-06-07 22:07:25.864507,31.56729426656474,Visa,Gas Station,0,29,Male,47240.15332693216
7273,259,2025-02-11 22:07:25.864517,52.891313693421075,Visa,Amazon,0,25,Female,100864.47519268081
7274,88,2025-08-18 22:07:25.864527,66.4261946050716,Mastercard,Amazon,0,37,Male,30465.52958377505
7275,943,2025-04-05 22:07:25.864540,16.149459874676673,Visa,Walmart,0,67,Male,48240.45868069097
7276,984,2024-12-23 22:07:25.864558,87.90617032389525,Amex,Walmart,0,57,Male,61245.27858241508
7277,189,2025-02-27 22:07:25.864569,92.94766715642334,Mastercard,BestBuy,0,50,Female,41515.737986492095
7278,455,2024-10-09 22:07:25.864576,28.316592336665188,Visa,Amazon,0,46,Female,34646.43608698074
7279,542,2025-08-02 22:07:25.864582,55.81010055044506,Mastercard,Starbucks,0,66,Female,63350.52305862235
7280,517,2024-12-06 22:07:25.864587,69.26834770013095,Amex,BestBuy,0,62,Male,21138.904532274646
7281,360,2025-08-29 22:07:25.864592,33.63157531013742,Mastercard,Restaurant,0,53,Female,47712.266667118165
7282,981,2024-10-08 22:07:25.864598,64.44841537064283,Visa,Walmart,0,37,Male,56296.60686583676
7283,369,2024-10-30 22:07:25.864609,54.89766878876496,Amex,Restaurant,0,60,Male,49609.57074959271
7284,200,2024-10-05 22:07:25.864627,5.9624546708359745,Mastercard,Gas Station,0,24,Female,89132.7476119699
7285,7,2025-03-18 22:07:25.864648,63.77483947935674,Visa,Starbucks,0,29,Male,47240.15332693216
7286,679,2025-03-06 22:07:25.864660,16.995727511868928,Visa,Target,0,23,Female,64545.7729366981
7287,386,2025-03-09 22:07:25.864671,78.17608554986141,Visa,Target,0,24,Male,67804.9832154801
7288,683,2025-04-13 22:07:25.864721,29.863667745983335,Amex,Restaurant,0,27,Male,119564.15101043356
7289,396,2024-09-06 22:07:25.864736,45.16143699016565,Visa,Restaurant,0,69,Female,64077.05315463593
7290,540,2024-12-29 22:07:25.864743,91.16836740339724,Visa,Gas Station,0,34,Male,75044.05887631763
7291,620,2025-04-29 22:07:25.864748,64.89144939586535,Amex,Target,0,58,Female,64425.772280145626
7292,147,2024-12-14 22:07:25.864753,17.615782412763643,Visa,Gas Station,0,26,Female,83260.99451762807
7293,284,2025-07-25 22:07:25.864758,19.55250287602749,Amex,Starbucks,0,55,Female,74186.37371677684
7294,99,2024-09-13 22:07:25.864763,32.02091634128824,Visa,Gas Station,0,20,Female,57523.28094105335
7295,588,2024-12-22 22:07:25.864768,61.83932250069998,Mastercard,Restaurant,0,29,Female,54315.640337869976
7296,604,2025-04-13 22:07:25.864773,60.748994447983044,Visa,Walmart,0,57,Male,111988.40195814513
7297,507,2025-01-06 22:07:25.864778,325.0893788691791,Amex,Starbucks,1,33,Male,37338.29006524834
7298,474,2025-01-18 22:07:25.864783,14.983715431569223,Mastercard,BestBuy,0,46,Male,32790.992283596366
7299,742,2024-09-27 22:07:25.864787,58.44750215257503,Amex,BestBuy,0,55,Male,50379.92036934616
7300,710,2025-02-17 22:07:25.864792,44.54419802629514,Mastercard,Target,0,37,Female,56475.52217459746
7301,147,2025-06-30 22:07:25.864797,114.71647662343213,Visa,Restaurant,0,26,Female,83260.99451762807
7302,576,2025-08-23 22:07:25.864802,51.098109696892365,Visa,Walmart,0,37,Female,82808.92756988974
7303,859,2025-05-18 22:07:25.864807,104.42758483100823,Visa,Restaurant,0,67,Female,55968.78899128451
7304,885,2025-08-08 22:07:25.864811,14.8884920568698,Mastercard,BestBuy,0,54,Female,84497.62362015698
7305,905,2025-04-05 22:07:25.864816,2.803611813148784,Amex,Amazon,0,53,Female,27639.41270932212
7306,503,2025-01-25 22:07:25.864821,16.397446024233965,Visa,Restaurant,0,67,Male,70475.99265917609
7307,937,2024-09-27 22:07:25.864825,85.67389344360399,Mastercard,Amazon,0,38,Male,72809.8909852314
7308,50,2025-01-09 22:07:25.864830,102.68304769080602,Amex,Target,0,32,Male,55606.61462832085
7309,522,2025-01-09 22:07:25.864835,26.53461638142098,Visa,Restaurant,0,59,Male,78691.17151408683
7310,970,2025-01-27 22:07:25.864839,36.18301910721327,Amex,Target,0,24,Male,58568.93507622321
7311,225,2025-04-05 22:07:25.864844,14.93057269362501,Visa,Target,0,32,Female,65131.50250821307
7312,82,2025-05-03 22:07:25.864848,1.0,Mastercard,BestBuy,0,55,Male,29390.906451011353
7313,182,2025-04-12 22:07:25.864853,71.5523509332989,Visa,Walmart,0,35,Male,50864.976239065916
7314,522,2025-02-26 22:07:25.864858,56.690609088864896,Visa,Gas Station,0,59,Male,78691.17151408683
7315,903,2024-12-22 22:07:25.864868,50.314639480216265,Visa,Gas Station,0,60,Female,71544.20211297568
7316,360,2025-06-27 22:07:25.864877,7.998303885098601,Amex,Target,0,53,Female,47712.266667118165
7317,928,2025-05-22 22:07:25.864888,99.19870045485982,Amex,Starbucks,0,44,Female,51429.321000701224
7318,235,2024-10-02 22:07:25.864898,34.89929785851581,Visa,Target,0,45,Female,78419.79217801109
7319,822,2025-03-28 22:07:25.864908,66.00879274449427,Amex,Restaurant,0,46,Female,46475.09036791312
7320,326,2024-10-29 22:07:25.864917,6.363157842658268,Mastercard,Gas Station,0,36,Male,76021.75620294029
7321,467,2024-09-06 22:07:25.864922,44.28424431139888,Amex,Gas Station,0,48,Female,20382.60717575735
7322,447,2024-11-07 22:07:25.864927,58.74123368715752,Visa,Gas Station,0,25,Male,75503.30645141682
7323,745,2025-06-05 22:07:25.864937,59.812256541599226,Visa,BestBuy,0,61,Male,62597.53635505568
7324,747,2024-09-11 22:07:25.864957,54.639456297098754,Mastercard,Walmart,0,22,Female,62335.338250226116
7325,546,2024-12-21 22:07:25.864968,64.83567476146318,Visa,Target,0,57,Male,48998.30647143498
7326,43,2024-09-15 22:07:25.864974,16.084386319011166,Visa,Amazon,0,28,Female,78616.13743308918
7327,382,2025-01-26 22:07:25.864979,55.9211781631898,Visa,Target,0,25,Female,59114.312478485124
7328,133,2025-08-25 22:07:25.864984,53.41273050440832,Visa,Target,0,56,Female,29916.54317994454
7329,403,2025-08-22 22:07:25.864988,56.95018052585183,Visa,Walmart,0,32,Male,61726.773181414916
7330,625,2024-10-13 22:07:25.864993,52.170356519575456,Amex,Starbucks,0,40,Male,28829.311617105417
7331,370,2025-01-02 22:07:25.864998,11.80361678259807,Visa,Target,0,21,Female,56378.94945534397
7332,54,2025-03-05 22:07:25.865002,10.466007436730791,Visa,Target,0,67,Male,29557.899376377405
7333,654,2024-11-23 22:07:25.865007,1.0,Mastercard,Gas Station,0,51,Male,33993.83882315201
7334,906,2024-10-26 22:07:25.865012,74.52603529535892,Mastercard,BestBuy,0,22,Male,60186.11025824566
7335,561,2025-05-27 22:07:25.865017,74.82972529205597,Mastercard,Walmart,0,56,Male,42701.61000183703
7336,779,2025-02-18 22:07:25.865021,75.3065087366636,Mastercard,BestBuy,0,28,Male,89793.48765697256
7337,159,2025-01-20 22:07:25.865026,59.20369887384355,Visa,Gas Station,0,41,Female,50762.56791360543
7338,962,2024-10-05 22:07:25.865031,1.0,Visa,Target,0,44,Male,81376.6797686817
7339,138,2025-05-23 22:07:25.865036,19.198685246442018,Mastercard,Target,0,52,Male,40822.904878009605
7340,533,2025-05-20 22:07:25.865040,55.112462527793355,Amex,Amazon,0,54,Female,74083.66570830268
7341,897,2024-09-03 22:07:25.865045,54.06554008375386,Mastercard,BestBuy,0,57,Female,49524.38463880479
7342,254,2025-07-07 22:07:25.865050,43.317553605439365,Visa,Gas Station,0,45,Male,51366.22121254026
7343,302,2025-06-17 22:07:25.865055,61.0675160872474,Visa,Walmart,0,62,Male,66726.72758214631
7344,735,2025-06-20 22:07:25.865059,50.34955123055737,Visa,Restaurant,0,22,Male,73492.80665156427
7345,715,2025-07-23 22:07:25.865064,321.2853738784206,Mastercard,Restaurant,1,61,Female,65189.25327349569
7346,619,2024-10-14 22:07:25.865069,30.828040015039516,Visa,Restaurant,0,41,Female,58549.42017825452
7347,74,2025-03-06 22:07:25.865074,79.4603295836477,Visa,Target,0,68,Male,65521.49814147959
7348,532,2025-08-01 22:07:25.865078,37.07685173958848,Visa,Amazon,0,67,Female,73299.99753997155
7349,277,2025-06-24 22:07:25.865083,10.080527509381213,Visa,Amazon,0,44,Male,61805.29096492487
7350,421,2025-07-09 22:07:25.865087,26.870029615438142,Visa,Restaurant,0,43,Male,57284.433316949035
7351,997,2025-05-21 22:07:25.865092,39.54601425914059,Visa,Starbucks,0,23,Male,57485.38136460454
7352,910,2025-02-15 22:07:25.865097,79.8200836510654,Mastercard,Walmart,0,59,Female,52094.21238638931
7353,954,2025-05-25 22:07:25.865101,48.73196004695621,Visa,Restaurant,0,40,Female,91921.95405968608
7354,57,2024-12-21 22:07:25.865106,44.41555343103053,Mastercard,Amazon,0,25,Male,44615.0930852731
7355,569,2024-10-31 22:07:25.865110,12.540097257121175,Visa,Walmart,0,63,Male,46326.90992660051
7356,69,2025-06-21 22:07:25.865115,73.56447769488729,Visa,Restaurant,0,41,Female,79668.23702759355
7357,198,2025-03-16 22:07:25.865120,30.44143537929843,Mastercard,Target,0,63,Female,95062.21029047236
7358,152,2025-04-13 22:07:25.865124,46.99916423175992,Visa,Restaurant,0,47,Male,47995.884564199776
